DATE	cout	rout
1982-07-20	35.546	48.183
1982-07-21	33.913	47.191
1982-07-22	31.378	37.99
1982-07-23	28.549	38.099
1982-07-24	25.658	41.092
1982-07-25	23.021	41.191
1982-07-26	20.44	41.377
1982-07-27	18.047	42.278
1982-07-28	16.139	42.579
1982-07-29	14.373	41.823
1982-07-30	12.575	43.763
1982-07-31	11.031	43.144
1982-08-01	9.893	49.676
1982-08-02	8.938	45.908
1982-08-03	8.695	37.957
1982-08-04	8.144	32.517
1982-08-05	7.483	29.125
1982-08-06	6.863	26.614
1982-08-07	6.278	25.511
1982-08-08	9.99	24.176
1982-08-09	25.867	24.139
1982-08-10	23.494	23.5
1982-08-11	17.934	23.774
1982-08-12	14.147	23.907
1982-08-13	11.431	22.713
1982-08-14	10.089	21.532
1982-08-15	9.682	20.566
1982-08-16	8.855	19.319
1982-08-17	7.523	18.43
1982-08-18	6.252	17.858
1982-08-19	5.223	17.462
1982-08-20	4.473	17.147
1982-08-21	3.878	16.84
1982-08-22	3.95	16.393
1982-08-23	3.531	16.17
1982-08-24	2.951	15.771
1982-08-25	6.556	15.987
1982-08-26	17.447	16.171
1982-08-27	12.751	15.444
1982-08-28	7.205	14.714
1982-08-29	6.06	13.98
1982-08-30	5.691	13.726
1982-08-31	5.168	13.174
1982-09-01	4.578	6.91
1982-09-02	3.922	11.209
1982-09-03	4.522	12.17
1982-09-04	17.131	12.98
1982-09-05	13.879	13.902
1982-09-06	8.552	13.271
1982-09-07	6.148	12.8
1982-09-08	4.799	12.377
1982-09-09	4.053	12.15
1982-09-10	5.194	13.163
1982-09-11	5.889	13.567
1982-09-12	14.681	12.893
1982-09-13	12.347	12.262
1982-09-14	7.184	11.456
1982-09-15	7.189	10.874
1982-09-16	20.483	11.011
1982-09-17	17.951	10.61
1982-09-18	12.401	10.253
1982-09-19	9.672	9.234
1982-09-20	7.865	9.165
1982-09-21	6.775	9.057
1982-09-22	5.502	9.147
1982-09-23	4.252	9.057
1982-09-24	3.415	8.882
1982-09-25	2.728	8.837
1982-09-26	14.52	8.837
1982-09-27	23.594	9.255
1982-09-28	25.178	10.183
1982-09-29	20.633	10.381
1982-09-30	15.521	10.27
1982-10-01	9.756	9.519
1982-10-02	11.206	9.519
1982-10-03	13.289	10.429
1982-10-04	11.385	10.455
1982-10-05	8.713	10.305
1982-10-06	6.513	10.156
1982-10-07	5.001	10.006
1982-10-08	3.831	9.819
1982-10-09	2.914	9.405
1982-10-10	2.331	9.009
1982-10-11	5.85	8.783
1982-10-12	8.173	8.613
1982-10-13	13.553	8.575
1982-10-14	13.594	8.528
1982-10-15	12.42	8.517
1982-10-16	11.518	8.892
1982-10-17	14.563	9.626
1982-10-18	11.254	10.208
1982-10-19	7.579	10.342
1982-10-20	5.491	10.316
1982-10-21	5.389	10.092
1982-10-22	9.622	10.092
1982-10-23	9.778	10.628
1982-10-24	8.029	11.179
1982-10-25	6.479	11.48
1982-10-26	5.866	11.97
1982-10-27	5.181	12.734
1982-10-28	4.254	12.132
1982-10-29	3.375	12.06
1982-10-30	2.608	11.147
1982-10-31	1.994	10.62
1982-11-01	3.89	10.548
1982-11-02	2.591	10.039
1982-11-03	1.293	9.702
1982-11-04	3.535	9.478
1982-11-05	2.916	9.099
1982-11-06	2.044	8.775
1982-11-07	1.57	8.226
1982-11-08	1.256	7.732
1982-11-09	1.023	7.422
1982-11-10	0.838	7.21
1982-11-11	0.691	6.602
1982-11-12	0.58	6.504
1982-11-13	0.499	6.377
1982-11-14	0.443	6.307
1982-11-15	0.403	6.208
1982-11-16	0.376	6.025
1982-11-17	14.21	5.841
1982-11-18	12.416	5.743
1982-11-19	7.053	5.686
1982-11-20	5.15	5.403
1982-11-21	4.604	5.149
1982-11-22	3.999	5.149
1982-11-23	3.232	5.149
1982-11-24	2.486	5.093
1982-11-25	1.865	5.008
1982-11-26	1.392	4.966
1982-11-27	1.053	4.783
1982-11-28	6.101	4.741
1982-11-29	4.831	4.557
1982-11-30	2.784	4.374
1982-12-01	1.812	4.579
1982-12-02	1.291	4.529
1982-12-03	9.091	4.579
1982-12-04	10.78	4.63
1982-12-05	6.925	4.636
1982-12-06	4.184	4.579
1982-12-07	3.035	4.387
1982-12-08	2.417	4.387
1982-12-09	1.95	4.387
1982-12-10	1.574	4.387
1982-12-11	1.281	4.195
1982-12-12	1.277	4.337
1982-12-13	1.069	4.387
1982-12-14	0.852	4.397
1982-12-15	0.8	4.347
1982-12-16	9.538	4.498
1982-12-17	8.574	4.649
1982-12-18	4.595	4.397
1982-12-19	2.714	4.356
1982-12-20	2.61	4.508
1982-12-21	2.211	4.608
1982-12-22	1.825	4.7
1982-12-23	1.498	4.599
1982-12-24	1.229	4.397
1982-12-25	1.029	4.145
1982-12-26	0.886	4.095
1982-12-27	0.782	4.246
1982-12-28	0.707	4.246
1982-12-29	0.651	4.054
1982-12-30	0.609	3.953
1982-12-31	0.575	3.903
1983-01-01	0.549	3.815
1983-01-02	0.527	3.769
1983-01-03	0.509	3.632
1983-01-04	0.502	3.632
1983-01-05	8.849	3.632
1983-01-06	6.503	3.632
1983-01-07	10.436	3.723
1983-01-08	12.37	4.22
1983-01-09	10.543	4.277
1983-01-10	8.675	4.242
1983-01-11	12.5	4.651
1983-01-12	14.748	4.732
1983-01-13	11.894	4.996
1983-01-14	8.829	5.626
1983-01-15	6.569	5.879
1983-01-16	4.984	5.273
1983-01-17	4.109	4.713
1983-01-18	3.491	4.381
1983-01-19	2.885	4.096
1983-01-20	2.366	3.948
1983-01-21	2.014	3.845
1983-01-22	1.76	3.743
1983-01-23	1.56	3.834
1983-01-24	1.402	3.76
1983-01-25	1.277	3.715
1983-01-26	1.178	3.715
1983-01-27	7.127	3.915
1983-01-28	6.302	4.19
1983-01-29	4.97	4.07
1983-01-30	4.204	3.887
1983-01-31	3.454	3.858
1983-02-01	2.779	3.609
1983-02-02	2.246	3.504
1983-02-03	1.826	3.389
1983-02-04	1.512	3.323
1983-02-05	1.261	3.266
1983-02-06	1.079	3.19
1983-02-07	0.951	3.19
1983-02-08	0.857	3.133
1983-02-09	0.783	3.133
1983-02-10	1.135	3.077
1983-02-11	2.449	3.01
1983-02-12	6.256	3.086
1983-02-13	6.64	3.296
1983-02-14	6.376	3.371
1983-02-15	6.194	3.323
1983-02-16	5.749	3.418
1983-02-17	5.253	3.38
1983-02-18	4.882	3.532
1983-02-19	4.461	3.494
1983-02-20	3.886	3.303
1983-02-21	3.379	3.341
1983-02-22	2.972	3.38
1983-02-23	2.953	3.38
1983-02-24	3.253	3.513
1983-02-25	5.751	3.722
1983-02-26	6.765	4.008
1983-02-27	6.538	4.168
1983-02-28	5.702	3.772
1983-03-01	5.448	3.434
1983-03-02	4.834	3.62
1983-03-03	6.569	3.79
1983-03-04	5.826	3.844
1983-03-05	4.585	4.038
1983-03-06	3.765	4.152
1983-03-07	3.156	3.985
1983-03-08	5.528	4.025
1983-03-09	11.495	3.815
1983-03-10	10.408	3.382
1983-03-11	13.935	4.276
1983-03-12	13.647	3.965
1983-03-13	11.113	4.406
1983-03-14	8.96	4.46
1983-03-15	8.358	4.465
1983-03-16	11.04	3.748
1983-03-17	9.24	3.653
1983-03-18	6.521	3.738
1983-03-19	4.792	3.661
1983-03-20	3.724	3.973
1983-03-21	3.016	4.154
1983-03-22	2.531	4.152
1983-03-23	4.641	4.169
1983-03-24	3.818	4.302
1983-03-25	2.569	4.294
1983-03-26	2.003	4.467
1983-03-27	3.43	4.597
1983-03-28	10.364	4.875
1983-03-29	9.112	4.934
1983-03-30	13.149	5.185
1983-03-31	10.654	5.242
1983-04-01	7.685	4.975
1983-04-02	9.909	4.774
1983-04-03	9.735	4.684
1983-04-04	9.722	4.487
1983-04-05	7.965	4.717
1983-04-06	5.652	4.955
1983-04-07	5.424	4.898
1983-04-08	6.849	5.304
1983-04-09	6.884	6.431
1983-04-10	5.867	9.128
1983-04-11	4.597	10.459
1983-04-12	3.606	10.763
1983-04-13	2.885	10.019
1983-04-14	2.972	9.014
1983-04-15	5.86	8.645
1983-04-16	4.956	8.186
1983-04-17	4.031	7.487
1983-04-18	4.512	7.526
1983-04-19	5.708	7.694
1983-04-20	9.919	8.46
1983-04-21	14.47	9.518
1983-04-22	17.124	10.727
1983-04-23	23.811	12.308
1983-04-24	36.178	16.024
1983-04-25	42.16	20.087
1983-04-26	31.462	20.545
1983-04-27	21.183	21.106
1983-04-28	15.035	21.017
1983-04-29	11.571	21.178
1983-04-30	9.361	20.92
1983-05-01	8.062	20.512
1983-05-02	7.869	20.449
1983-05-03	7.891	20.416
1983-05-04	7.5	19.996
1983-05-05	12.422	19.939
1983-05-06	16.911	21.395
1983-05-07	14.321	24.488
1983-05-08	10.996	25.778
1983-05-09	24.335	25.853
1983-05-10	20.699	25.868
1983-05-11	11.509	25.947
1983-05-12	7.385	25.173
1983-05-13	6.328	24.517
1983-05-14	9.245	23.734
1983-05-15	12.169	24
1983-05-16	12.482	24.153
1983-05-17	13.693	25.259
1983-05-18	29.029	27.497
1983-05-19	24.107	28.145
1983-05-20	21.507	27.558
1983-05-21	32.28	32.902
1983-05-22	33.05	38.963
1983-05-23	32.912	44.533
1983-05-24	34.57	57.763
1983-05-25	39.853	75.288
1983-05-26	49.96	90.507
1983-05-27	60.997	98.974
1983-05-28	75.088	98.315
1983-05-29	89.95	100.466
1983-05-30	94.759	103.92
1983-05-31	92.97	100.765
1983-06-01	93.15	93.214
1983-06-02	93.534	86.24
1983-06-03	90.898	78.373
1983-06-04	97.462	74.129
1983-06-05	100.751	72.256
1983-06-06	96.699	73.244
1983-06-07	93.68	72.238
1983-06-08	94.385	72.055
1983-06-09	96.19	73.002
1983-06-10	97.459	75.038
1983-06-11	97.722	78.058
1983-06-12	116.427	77.737
1983-06-13	109.145	72.634
1983-06-14	97.304	68.021
1983-06-15	94.29	66.043
1983-06-16	87.573	62.238
1983-06-17	86.24	57.997
1983-06-18	93.605	59.614
1983-06-19	81.976	59.773
1983-06-20	67.117	56.175
1983-06-21	56.418	49.865
1983-06-22	50.192	45.902
1983-06-23	51.17	43.66
1983-06-24	49.432	46.092
1983-06-25	45.093	47.009
1983-06-26	41.341	46.009
1983-06-27	45.279	45.87
1983-06-28	43.481	45.045
1983-06-29	43.669	45.75
1983-06-30	44.36	47.789
1983-07-01	40.686	47.75
1983-07-02	41.124	47.402
1983-07-03	51.874	47.938
1983-07-04	46.606	46.957
1983-07-05	39.213	44.865
1983-07-06	62.379	42.685
1983-07-07	85.951	43.934
1983-07-08	72.904	49.622
1983-07-09	53.876	49.652
1983-07-10	43.896	47.289
1983-07-11	36.147	43.486
1983-07-12	29.675	41.053
1983-07-13	37.186	42.105
1983-07-14	43.378	61.862
1983-07-15	41.565	69.021
1983-07-16	49.744	61.775
1983-07-17	46.757	56.395
1983-07-18	35.253	52.467
1983-07-19	29.505	47.81
1983-07-20	33.08	44.79
1983-07-21	27.006	43.591
1983-07-22	19.945	40.976
1983-07-23	25.565	38.999
1983-07-24	30.862	38.865
1983-07-25	24.199	38.212
1983-07-26	17.185	35.647
1983-07-27	13.29	34.538
1983-07-28	10.691	33.084
1983-07-29	8.659	31.618
1983-07-30	7.081	30.004
1983-07-31	5.886	28.061
1983-08-01	5.048	26.017
1983-08-02	4.404	25.809
1983-08-03	3.926	26.085
1983-08-04	4.103	25.892
1983-08-05	3.785	26.01
1983-08-06	3.321	25.17
1983-08-07	3.805	24.608
1983-08-08	4.085	24.304
1983-08-09	6.556	23.773
1983-08-10	5.449	22.415
1983-08-11	13.262	21.675
1983-08-12	11.071	22.303
1983-08-13	7.222	20.727
1983-08-14	5.322	19.218
1983-08-15	4.236	18.865
1983-08-16	3.446	18.931
1983-08-17	2.841	18.651
1983-08-18	2.452	17.381
1983-08-19	2.1	16.904
1983-08-20	1.867	15.892
1983-08-21	1.752	15.219
1983-08-22	2.584	14.824
1983-08-23	10.405	14.711
1983-08-24	10.46	14.654
1983-08-25	8.057	14.289
1983-08-26	9.367	14.32
1983-08-27	7.211	15.683
1983-08-28	4.843	16.902
1983-08-29	3.591	16.25
1983-08-30	2.764	14.551
1983-08-31	2.177	18.799
1983-09-01	1.922	17.788
1983-09-02	2.809	16.464
1983-09-03	3.185	15.273
1983-09-04	3.103	14.209
1983-09-05	3.055	13.988
1983-09-06	2.929	13.493
1983-09-07	2.733	12.917
1983-09-08	5.064	12.195
1983-09-09	5.607	11.928
1983-09-10	5.409	11.615
1983-09-11	5.457	11.388
1983-09-12	5.258	11.388
1983-09-13	4.777	11
1983-09-14	4.334	10.573
1983-09-15	3.481	10.298
1983-09-16	3.099	9.795
1983-09-17	27.685	9.908
1983-09-18	24.89	9.625
1983-09-19	15.126	9.114
1983-09-20	10.415	8.79
1983-09-21	11.564	8.315
1983-09-22	11.611	8.022
1983-09-23	15.331	7.747
1983-09-24	17.329	7.377
1983-09-25	16.563	7.027
1983-09-26	16.083	6.772
1983-09-27	35.809	6.614
1983-09-28	32.84	7.186
1983-09-29	21.784	6.96
1983-09-30	14.843	6.703
1983-10-01	11.077	6.575
1983-10-02	8.363	6.336
1983-10-03	7.371	6.199
1983-10-04	8.595	6.215
1983-10-05	8.075	5.988
1983-10-06	6.51	5.774
1983-10-07	5.149	5.916
1983-10-08	3.913	5.738
1983-10-09	4.078	5.616
1983-10-10	4.097	5.487
1983-10-11	3.527	5.515
1983-10-12	2.87	5.45
1983-10-13	2.557	5.345
1983-10-14	3.234	5.252
1983-10-15	2.855	5.11
1983-10-16	1.98	5.054
1983-10-17	4.313	5.017
1983-10-18	4.485	4.969
1983-10-19	3.21	4.839
1983-10-20	3.913	4.653
1983-10-21	4.664	4.726
1983-10-22	5.921	4.593
1983-10-23	5.466	4.896
1983-10-24	4.388	4.892
1983-10-25	3.979	4.459
1983-10-26	3.783	4.544
1983-10-27	3.484	4.856
1983-10-28	3.041	4.382
1983-10-29	2.449	4.524
1983-10-30	2.443	4.637
1983-10-31	2.506	4.924
1983-11-01	2.349	5.115
1983-11-02	2.333	5.207
1983-11-03	5.575	5.459
1983-11-04	9.314	11.079
1983-11-05	9.915	15.173
1983-11-06	12.383	14.772
1983-11-07	11.269	15.905
1983-11-08	9.036	14.547
1983-11-09	7.156	14.084
1983-11-10	5.523	13.511
1983-11-11	6.417	14.089
1983-11-12	4.88	14.394
1983-11-13	3.343	13.908
1983-11-14	2.634	13.421
1983-11-15	2.382	13.16
1983-11-16	2.636	12.608
1983-11-17	2.697	12.296
1983-11-18	2.512	11.725
1983-11-19	2.254	11.189
1983-11-20	1.938	10.502
1983-11-21	1.601	10.032
1983-11-22	1.29	9.45
1983-11-23	1.032	9.301
1983-11-24	0.833	8.736
1983-11-25	0.687	8.321
1983-11-26	0.582	8.124
1983-11-27	1.208	7.776
1983-11-28	0.837	7.729
1983-11-29	0.489	7.136
1983-11-30	0.398	6.506
1983-12-01	0.373	6.396
1983-12-02	0.358	6.169
1983-12-03	0.347	5.943
1983-12-04	0.338	5.703
1983-12-05	0.331	5.464
1983-12-06	0.325	5.212
1983-12-07	0.32	5.058
1983-12-08	0.315	5.042
1983-12-09	0.311	4.986
1983-12-10	0.316	5.131
1983-12-11	0.334	5.008
1983-12-12	0.353	5.222
1983-12-13	0.372	5.042
1983-12-14	0.361	5.08
1983-12-15	0.345	4.939
1983-12-16	0.332	4.785
1983-12-17	0.322	4.564
1983-12-18	0.313	4.466
1983-12-19	0.306	4.324
1983-12-20	0.3	4.142
1983-12-21	0.296	3.959
1983-12-22	0.292	3.776
1983-12-23	0.288	3.553
1983-12-24	0.285	3.37
1983-12-25	0.283	3.216
1983-12-26	0.28	3.118
1983-12-27	0.278	3.077
1983-12-28	0.276	3.19
1983-12-29	0.274	3.247
1983-12-30	0.278	3.36
1983-12-31	0.276	3.417
1984-01-01	0.271	3.525
1984-01-02	16.826	3.638
1984-01-03	22.226	3.796
1984-01-04	36.334	4.095
1984-01-05	29.703	12.249
1984-01-06	20.512	15.318
1984-01-07	15.639	15.488
1984-01-08	12.887	14.307
1984-01-09	10.586	13.455
1984-01-10	8.334	13.326
1984-01-11	7.216	12.922
1984-01-12	5.272	12.543
1984-01-13	3.654	12.403
1984-01-14	2.682	11.716
1984-01-15	2.066	11.753
1984-01-16	1.648	12.036
1984-01-17	1.357	11.62
1984-01-18	1.151	11.205
1984-01-19	1.003	10.789
1984-01-20	0.896	10.179
1984-01-21	0.815	9.852
1984-01-22	0.754	9.002
1984-01-23	0.71	8.436
1984-01-24	14.13	8.011
1984-01-25	14.79	8.002
1984-01-26	9.775	7.816
1984-01-27	8.164	7.86
1984-01-28	6.046	8.081
1984-01-29	5.901	8.081
1984-01-30	4.87	7.908
1984-01-31	3.541	7.719
1984-02-01	2.613	6.289
1984-02-02	2.01	6.001
1984-02-03	1.586	5.904
1984-02-04	1.284	5.737
1984-02-05	1.063	5.381
1984-02-06	1.699	5.215
1984-02-07	1.402	4.907
1984-02-08	1.684	4.741
1984-02-09	1.432	4.717
1984-02-10	1.073	4.717
1984-02-11	0.877	4.636
1984-02-12	1.848	4.502
1984-02-13	1.835	4.385
1984-02-14	1.49	4.385
1984-02-15	1.377	4.194
1984-02-16	1.208	4.138
1984-02-17	1.009	4.077
1984-02-18	0.847	3.919
1984-02-19	0.726	3.806
1984-02-20	0.912	3.745
1984-02-21	1.198	3.628
1984-02-22	1.538	3.486
1984-02-23	1.395	3.272
1984-02-24	1.176	3.494
1984-02-25	1.011	3.405
1984-02-26	0.872	3.345
1984-02-27	0.755	1.684
1984-02-28	3.863	1.631
1984-02-29	3.028	2.068
1984-03-01	1.948	2.526
1984-03-02	1.382	3.296
1984-03-03	1.754	3.398
1984-03-04	1.627	4.017
1984-03-05	3.054	3.862
1984-03-06	5.766	3.249
1984-03-07	4.247	2.702
1984-03-08	4.215	2.785
1984-03-09	3.211	2.865
1984-03-10	3.535	2.782
1984-03-11	4.648	2.733
1984-03-12	4.697	3.63
1984-03-13	4.322	3.706
1984-03-14	3.814	4.039
1984-03-15	3.237	4.668
1984-03-16	2.669	5.491
1984-03-17	2.232	5.895
1984-03-18	6.117	6.382
1984-03-19	6.345	6.298
1984-03-20	3.734	6.386
1984-03-21	3.601	6.642
1984-03-22	3.572	6.812
1984-03-23	3.549	7.136
1984-03-24	9.393	6.867
1984-03-25	8.576	6.944
1984-03-26	7.494	6.836
1984-03-27	6.135	7.004
1984-03-28	5.107	7.025
1984-03-29	6.188	6.993
1984-03-30	4.985	6.97
1984-03-31	3.669	6.706
1984-04-01	2.679	6.734
1984-04-02	2.326	6.722
1984-04-03	2.067	6.566
1984-04-04	3.023	5.698
1984-04-05	3.553	5.481
1984-04-06	3.418	5.467
1984-04-07	3.518	4.963
1984-04-08	3.774	4.763
1984-04-09	3.941	4.473
1984-04-10	4.023	4.367
1984-04-11	3.91	4.413
1984-04-12	3.982	4.256
1984-04-13	3.685	4.265
1984-04-14	3.585	4.007
1984-04-15	9.627	4.352
1984-04-16	22.167	5.883
1984-04-17	34.166	9.218
1984-04-18	45.711	13.639
1984-04-19	70.013	15.129
1984-04-20	61.502	17.917
1984-04-21	39.918	18.218
1984-04-22	27.588	18.674
1984-04-23	22.517	18.581
1984-04-24	19.265	16.993
1984-04-25	15.011	15.428
1984-04-26	11.517	14.236
1984-04-27	8.667	13.188
1984-04-28	6.627	12.428
1984-04-29	5.228	11.369
1984-04-30	4.709	10.724
1984-05-01	10.977	10.119
1984-05-02	9.364	17.067
1984-05-03	6.32	16.249
1984-05-04	5.089	15.382
1984-05-05	17.514	14.492
1984-05-06	19.585	14.265
1984-05-07	13.307	14.022
1984-05-08	10.285	13.434
1984-05-09	10.71	14.969
1984-05-10	9.803	14.601
1984-05-11	9.935	14.261
1984-05-12	14.911	16.286
1984-05-13	20.844	17.93
1984-05-14	31.543	20.317
1984-05-15	41.772	28.549
1984-05-16	51.011	38.136
1984-05-17	39.956	41.305
1984-05-18	32.044	50.278
1984-05-19	32.494	53.302
1984-05-20	32.179	65.405
1984-05-21	28.464	61.307
1984-05-22	25.653	54.646
1984-05-23	26.094	57.163
1984-05-24	26.128	58.616
1984-05-25	27.055	53.203
1984-05-26	24.692	45.976
1984-05-27	20.653	43.473
1984-05-28	18.293	43.263
1984-05-29	24.792	46.674
1984-05-30	38.068	66.644
1984-05-31	42.745	94.051
1984-06-01	40.189	93.359
1984-06-02	35.62	76.18
1984-06-03	34.014	68.574
1984-06-04	34.453	62.761
1984-06-05	33.605	59.738
1984-06-06	35.683	59.054
1984-06-07	36.426	57.286
1984-06-08	38.747	56.28
1984-06-09	45.587	52.074
1984-06-10	40.249	49.658
1984-06-11	34.254	48.779
1984-06-12	35.26	49.451
1984-06-13	43.166	48.441
1984-06-14	50.926	48.056
1984-06-15	57.814	56.45
1984-06-16	63.327	68.304
1984-06-17	65.935	75.182
1984-06-18	65.665	78.847
1984-06-19	64.927	77.253
1984-06-20	74.903	73.012
1984-06-21	127.658	79.45
1984-06-22	122.594	89.078
1984-06-23	92.517	80.658
1984-06-24	77.827	78.058
1984-06-25	75.531	81.552
1984-06-26	77.292	84.216
1984-06-27	77.527	85.195
1984-06-28	75.094	88.784
1984-06-29	70.87	90.659
1984-06-30	64.545	88.132
1984-07-01	57.435	78.556
1984-07-02	51.091	68.2
1984-07-03	46.537	60.51
1984-07-04	43.977	55.59
1984-07-05	42.835	54.536
1984-07-06	42.623	59.031
1984-07-07	41.801	58.673
1984-07-08	39.791	51.355
1984-07-09	36.792	45.515
1984-07-10	33.244	42.912
1984-07-11	29.483	43.089
1984-07-12	25.682	42.315
1984-07-13	21.925	41.127
1984-07-14	18.404	38.796
1984-07-15	15.355	35.864
1984-07-16	12.929	34.275
1984-07-17	11.063	34.109
1984-07-18	9.644	34.594
1984-07-19	8.551	34.534
1984-07-20	7.7	33.882
1984-07-21	7.052	33.109
1984-07-22	6.512	31.122
1984-07-23	6.043	27.464
1984-07-24	5.908	24.564
1984-07-25	5.624	22.72
1984-07-26	8.959	23.192
1984-07-27	13.175	24.977
1984-07-28	22.521	28.143
1984-07-29	38.815	29.513
1984-07-30	53.156	30.169
1984-07-31	38.944	29.988
1984-08-01	25.08	27.791
1984-08-02	28.711	26.489
1984-08-03	24.658	26.46
1984-08-04	18.132	26.339
1984-08-05	27.967	25.015
1984-08-06	23.719	23.02
1984-08-07	16.249	22.163
1984-08-08	11.761	18.529
1984-08-09	8.942	17.885
1984-08-10	6.897	18.281
1984-08-11	5.603	18.394
1984-08-12	9.481	18.543
1984-08-13	7.855	18.073
1984-08-14	5.545	17.278
1984-08-15	4.371	15.832
1984-08-16	3.966	15.192
1984-08-17	3.808	15.079
1984-08-18	3.831	15.501
1984-08-19	3.31	14.348
1984-08-20	2.768	12.963
1984-08-21	2.356	17.314
1984-08-22	2.022	21.531
1984-08-23	1.766	21.161
1984-08-24	2.311	19.094
1984-08-25	2.234	17.007
1984-08-26	1.889	15.361
1984-08-27	2.978	13.13
1984-08-28	3.436	11.757
1984-08-29	3.124	10.619
1984-08-30	2.644	10.015
1984-08-31	34.764	9.619
1984-09-01	30.688	10.272
1984-09-02	19.329	9.481
1984-09-03	14.427	8.967
1984-09-04	11.311	8.962
1984-09-05	8.735	8.476
1984-09-06	8.015	9.533
1984-09-07	7.649	10.156
1984-09-08	8.868	10.162
1984-09-09	30.672	11.774
1984-09-10	34.272	15.158
1984-09-11	32.622	14.498
1984-09-12	26.673	14.543
1984-09-13	21.398	14.254
1984-09-14	16.899	13.807
1984-09-15	13.067	13.639
1984-09-16	9.777	13.312
1984-09-17	7.096	13.001
1984-09-18	5.067	11.302
1984-09-19	7.817	10.972
1984-09-20	17.587	11.892
1984-09-21	37.332	15.304
1984-09-22	36.369	17.593
1984-09-23	22.773	18.512
1984-09-24	14.587	16.759
1984-09-25	10.835	16.029
1984-09-26	8.395	17.574
1984-09-27	6.077	18.263
1984-09-28	4.267	17.768
1984-09-29	8.736	16.174
1984-09-30	10.335	15.275
1984-10-01	7.543	14.586
1984-10-02	5.405	14.032
1984-10-03	13.31	13.714
1984-10-04	21.859	13.855
1984-10-05	24.387	13.956
1984-10-06	20.06	14.273
1984-10-07	17.238	14.1
1984-10-08	16.188	13.506
1984-10-09	13.567	13.311
1984-10-10	10.247	13.116
1984-10-11	8.398	13.034
1984-10-12	7.147	13.629
1984-10-13	6.164	13.793
1984-10-14	6.25	13.086
1984-10-15	9.065	12.501
1984-10-16	9.598	12.07
1984-10-17	5.349	11.67
1984-10-18	2.681	11.237
1984-10-19	1.751	10.959
1984-10-20	1.298	10.752
1984-10-21	0.987	9.997
1984-10-22	0.766	9.645
1984-10-23	0.668	9.239
1984-10-24	13.269	9.315
1984-10-25	23.855	9.601
1984-10-26	16.493	11.157
1984-10-27	8.129	10.987
1984-10-28	4.884	10.093
1984-10-29	3.682	10
1984-10-30	2.846	9.119
1984-10-31	2.144	8.795
1984-11-01	1.589	8.798
1984-11-02	27.812	9.349
1984-11-03	26.453	11.209
1984-11-04	15.986	11.116
1984-11-05	8.001	10.321
1984-11-06	6.318	9.364
1984-11-07	5.602	9.141
1984-11-08	3.764	8.389
1984-11-09	2.513	8.384
1984-11-10	1.892	8.121
1984-11-11	3.318	7.724
1984-11-12	4.714	7.652
1984-11-13	5.524	8.62
1984-11-14	5.021	8.879
1984-11-15	4.241	7.475
1984-11-16	3.618	8.389
1984-11-17	3.082	8.335
1984-11-18	2.715	7.336
1984-11-19	2.77	7.251
1984-11-20	3.022	6.943
1984-11-21	2.457	6.935
1984-11-22	1.972	6.672
1984-11-23	3.495	6.581
1984-11-24	3.044	6.448
1984-11-25	2.181	5.862
1984-11-26	1.754	5.413
1984-11-27	1.539	5.259
1984-11-28	1.703	5.995
1984-11-29	1.541	5.834
1984-11-30	1.339	5.551
1984-12-01	1.219	5.467
1984-12-02	1.131	5.074
1984-12-03	1.054	4.732
1984-12-04	0.986	4.49
1984-12-05	0.925	4.298
1984-12-06	2.425	4.048
1984-12-07	2.481	3.847
1984-12-08	3.638	3.947
1984-12-09	3.178	4.048
1984-12-10	3.487	4.298
1984-12-11	2.929	4.54
1984-12-12	2.152	4.582
1984-12-13	1.689	4.532
1984-12-14	1.4	4.08
1984-12-15	1.239	3.88
1984-12-16	1.116	3.888
1984-12-17	1.011	3.897
1984-12-18	0.926	3.956
1984-12-19	0.859	3.915
1984-12-20	0.805	3.874
1984-12-21	0.759	3.832
1984-12-22	0.72	3.641
1984-12-23	0.686	3.599
1984-12-24	0.655	3.499
1984-12-25	0.628	3.048
1984-12-26	0.602	2.897
1984-12-27	0.579	2.797
1984-12-28	0.554	2.605
1984-12-29	0.531	2.555
1984-12-30	0.504	2.555
1984-12-31	0.463	2.605
1985-01-01	0.432	2.685
1985-01-02	0.412	2.738
1985-01-03	0.397	3.074
1985-01-04	0.383	3.41
1985-01-05	1.351	3.746
1985-01-06	1.05	4.082
1985-01-07	0.621	4.224
1985-01-08	0.46	3.888
1985-01-09	0.39	3.693
1985-01-10	0.328	3.499
1985-01-11	0.287	3.357
1985-01-12	0.266	3.199
1985-01-13	0.252	2.93
1985-01-14	1.822	2.957
1985-01-15	1.309	2.916
1985-01-16	0.493	3.021
1985-01-17	9.95	2.969
1985-01-18	5.653	3.074
1985-01-19	2.506	3.074
1985-01-20	1.662	2.933
1985-01-21	1.094	2.933
1985-01-22	0.715	2.933
1985-01-23	0.403	2.933
1985-01-24	0.275	2.88
1985-01-25	0.248	2.827
1985-01-26	0.339	2.827
1985-01-27	0.344	2.633
1985-01-28	0.3	2.633
1985-01-29	0.265	2.633
1985-01-30	0.243	2.611
1985-01-31	0.22	2.532
1985-02-01	0.203	2.634
1985-02-02	0.192	2.634
1985-02-03	0.184	2.455
1985-02-04	0.179	2.395
1985-02-05	0.175	2.335
1985-02-06	0.167	2.335
